Ticker,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
ADANIENT,1.0,0.8916290871360638,0.2088333715598529,0.41777903487356044,0.31474936425904515,0.3439917159546229,0.3521380418949447,0.37176266431810284,0.6810220690699478,0.26772910175827425,0.4527265527651761,0.31792466693508875,0.13448493778985143,0.5990447963706327,0.17638617817501942,0.36476391783723644,0.4097162825668883,0.3310494497385063,0.45903722051871493,0.09513782309425996,0.31443315650258113,0.4855285686690014,0.11587993271040152,0.4585121539279146,0.48651497715774394,0.23661394580845543,0.4003716326471926,0.5239091520483903,0.35846896631453606,0.6146666832837877,0.31205507395540866,0.21568836813961506,0.34385328132061493,0.6544746170479157,0.5225523251668751,0.5047407546010361,0.5993535813827107,0.2612133006468769,0.6381574397404082,0.42306764792939605,0.20968102769515937,0.4160400333525267,0.4581754290496995,0.5091802250589444,0.2757065936797564,0.22679894138649279,0.35004513528740694,0.25251931881905415,0.5485566584003185,0.42950792217430245
ADANIPORTS,0.8916290871360638,1.0,0.2522000004857205,0.42502677143040585,0.38684930367261633,0.3572743913417929,0.3657877190222264,0.4148052037643525,0.7506811301256338,0.2839103523207153,0.4772353580784939,0.34626776943052534,0.13658374620668887,0.6489906242832287,0.16038827032934488,0.29809347453777335,0.4273855986438516,0.3727583307426581,0.5083788604040116,0.078431610505679,0.32190286916801547,0.538397897617436,0.13905538972430226,0.5166806683855069,0.5203085720109086,0.29227057892502545,0.4364883862399108,0.5587771031612603,0.432396671833895,0.6506829287477447,0.3189493040285003,0.17434250856914146,0.3575116612159673,0.73069314596052,0.5523769075205235,0.61321493634602,0.6270188780417514,0.23787158486578758,0.6813038445457438,0.45904576103735006,0.25474027008247185,0.46754220309578187,0.48313683874760693,0.5547059720942401,0.32442984717947887,0.24988385043972836,0.3616774364406747,0.2679453847697168,0.6149039162834636,0.46690606258785233
APOLLOHOSP,0.2088333715598529,0.2522000004857205,1.0,0.2975468878835104,0.18501554286758584,0.27990635789158425,0.24522885439322795,0.2401109870540905,0.27209703228055077,0.2109552896681501,0.16847631163192472,0.27820108113732456,0.25308019957179156,0.25233877209170075,0.2447241472909743,0.3086885603316536,0.278899060346968,0.30627160542103843,0.15323556183735138,0.12120041576127012,0.28696738103348357,0.1119294676851272,0.12553736348759223,0.19360320542932094,0.15038065757120067,0.13344154537407338,0.20798819676737906,0.3026271683423417,0.16615120872286004,0.2678009608274162,0.25478578200932833,0.16529806917337436,0.2754362132689904,0.23001396917112146,0.18872519249975,0.23111734789375266,0.26187265107307806,0.16209232385747263,0.2208663970410608,0.27899715600266645,0.29970059413306727,0.17667349049002148,0.25296419655420144,0.2731886315237702,0.16146963212605553,0.1737526696139505,0.27045158354646887,0.11374088264250712,0.3203096291399516,0.2661004781643927
ASIANPAINT,0.41777903487356044,0.42502677143040585,0.2975468878835104,1.0,0.14474834174149015,0.2741882773547035,0.23701178408262222,0.3115144284241548,0.32483430930766505,0.13139316666863932,0.23256297277583263,0.5220012584282836,0.1809020360348956,0.2888572343122653,0.1536423528054782,0.29461484140970967,0.40253395793909386,0.24691037308704283,0.37491322633146185,0.1065903455302492,0.2664800465331384,0.34953669930129105,0.3251831837995584,0.26111197682025583,0.26578061064981023,0.18468135271578928,0.3718165692472309,0.41483509440789024,0.2903482175830172,0.3361695077641471,0.15920492945216932,0.18421345749118662,0.44157606674048505,0.3567616509700872,0.16799125425499187,0.2415568798169627,0.38792285439200275,0.21190930967684052,0.23250420343703096,0.21765770594955913,0.23125910471578834,0.3944841351551459,0.22278472713113825,0.34903826590573,0.27979429552408114,0.22611619476393743,0.35916545780444886,0.2746652874078083,0.44149477750236416,0.2902365895179173
AXISBANK,0.31474936425904515,0.38684930367261633,0.18501554286758584,0.14474834174149015,1.0,0.21599443690092043,0.39139862543038834,0.35497111297207246,0.3323824637616432,0.23563002881109515,0.22892519299083694,0.16304261349841695,0.09367295947411836,0.34424058851222183,0.0832696473568201,0.30310320981545136,0.3737288951397159,0.1364682095428967,0.4296184127776152,0.23250799199039587,0.20589472893463232,0.24131061955878694,0.016409321909951497,0.6335654165000859,0.3525380310417869,0.1015057814608379,0.2894074854885948,0.3672465935837419,0.3021197343106375,0.35350204956193765,0.24751355007930517,0.25769969820658967,0.13548751952608373,0.3904487442680144,0.32634637462005295,0.31493485410817823,0.4343036661223248,0.171703696171745,0.5074474988556572,0.4663882089130428,0.16716109770612245,0.1712691060605931,0.2627915504351471,0.38699737572679066,0.11988652123281934,0.1551530548463445,0.16600304461736243,0.21425029157375275,0.3720057877243897,0.24467134600907284
BAJAJ-AUTO,0.3439917159546229,0.3572743913417929,0.27990635789158425,0.2741882773547035,0.21599443690092043,1.0,0.22846509359174275,0.1948667550537948,0.3661030260605441,0.2309692255839928,0.25280884997581676,0.2303035352404412,0.0732480471443236,0.3217851080822888,0.10586050280415857,0.27887269762569794,0.2626944767746703,0.24367910759364306,0.282819244606972,0.09051147474867874,0.4637852296582232,0.325095711852755,0.17133753577727434,0.20059836630051375,0.27885377552630747,0.09101828854466543,0.258978457369735,0.30755464732126797,0.17808527882599987,0.286886173989451,0.28990986128863877,0.2800771815122713,0.3349555677572495,0.3491950451013574,0.23200027062853734,0.30282371765714894,0.3516123227417336,0.16401032557264517,0.27365096689239127,0.3083198274666293,0.18416656952276947,0.31276715607876826,0.3828798197774058,0.35507929510512726,0.15683826011225238,0.1175708262218527,0.26368145239304014,0.26977100638173585,0.37394703756357284,0.24135347098120732
BAJAJFINSV,0.3521380418949447,0.3657877190222264,0.24522885439322795,0.23701178408262222,0.39139862543038834,0.22846509359174275,1.0,0.7460554963275472,0.30072675139020405,0.25593402873403104,0.3582976935329195,0.2224850990349836,0.15021452122314027,0.2749439072074165,0.2680283177539409,0.2420169248392152,0.4273081012367198,0.23218962448014796,0.30228898639135227,0.3500846098538868,0.24901388588090553,0.25651271121811414,0.1361070233822018,0.39952314413283624,0.4094678275065977,0.2132431436387057,0.2902678889800094,0.4256239115417509,0.2591003717149207,0.3652809129963777,0.3344405858260885,0.33403301786413764,0.2604349906436796,0.3643304778023243,0.31341853761819305,0.30332847075417957,0.3890969756407941,0.403618358900978,0.3929115723680337,0.46297789120071786,0.2198753716996229,0.28121126728695883,0.2589009446841984,0.4446222938902959,0.20595538356360685,0.18458719482164454,0.33304259232903644,0.20060225615052396,0.38330089794587774,0.2719598155353312
BAJFINANCE,0.37176266431810284,0.4148052037643525,0.2401109870540905,0.3115144284241548,0.35497111297207246,0.1948667550537948,0.7460554963275472,1.0,0.317788082594528,0.2954002051777546,0.2886289404829101,0.24182569718649805,0.07386023047997414,0.29783503417088286,0.09767449845699021,0.1895157880386772,0.3808595430953538,0.19513494298728404,0.34773802079841915,0.2930639384580246,0.21574249743083332,0.2670826662970176,0.13149887694826967,0.3594998601350724,0.41451226310725003,0.20175851504532075,0.3083657691241303,0.4071893488459182,0.33285575076227875,0.3748720739295227,0.2724816945284673,0.2798768508800836,0.27136820353188057,0.3463291052942734,0.33071630835919275,0.2846991641931141,0.42067890583729206,0.337727959237876,0.4015033120553206,0.4605715358773931,0.15365136194412152,0.2615760225638822,0.22805795613057234,0.39494893734707975,0.18584675960861927,0.18134731446745678,0.30280308246832977,0.24526008905109756,0.41206272947389005,0.2655977535003213
BEL,0.6810220690699478,0.7506811301256338,0.27209703228055077,0.32483430930766505,0.3323824637616432,0.3661030260605441,0.30072675139020405,0.317788082594528,1.0,0.253635026687845,0.4737199107588584,0.2795619995259943,0.12943961343007304,0.6727291260958436,0.13169138345959217,0.29642464860080886,0.40751220769236923,0.399638808797273,0.46580761187982855,0.07281260272315804,0.21096098985959227,0.549021601193494,0.06198254352369118,0.43377565582564664,0.3980986509092318,0.28193034478709067,0.3746683707985749,0.5557878458998631,0.3938894494018014,0.6854872181811981,0.3582319931416258,0.10556330665496444,0.34846482338126034,0.7256951672811454,0.5537177974554877,0.6523126684980898,0.5844468941825146,0.17452348110471735,0.6754596094497866,0.43314629687379935,0.20423877342041857,0.42000182586396023,0.4928169656126168,0.5739722406001416,0.3085185845308975,0.2991150752577608,0.25412092464960984,0.32640176992761966,0.6310031075231565,0.4496572386079444
BHARTIARTL,0.26772910175827425,0.2839103523207153,0.2109552896681501,0.13139316666863932,0.23563002881109515,0.2309692255839928,0.25593402873403104,0.2954002051777546,0.253635026687845,1.0,0.25197232494169863,0.10532005901081598,0.12049355177263452,0.24366728123382556,0.17698696642380377,0.26524260162266405,0.2798576552692092,0.24841197893009884,0.18321650013680402,0.22183364775469322,0.16037186356274094,0.23543333646933454,0.13398760495041065,0.3446099277696612,0.21153676519009862,0.2934373408811899,0.2413311636979751,0.34000389567289874,0.2824191755108794,0.2814492554828419,0.2726892116186353,0.3486031738402752,0.08585401715189735,0.3182282909675335,0.34617087069810826,0.2937372983162447,0.3401313257184329,0.2332994151130168,0.2605962029416747,0.34824670057702806,0.2649490359111406,0.21156519692846776,0.24607041123613121,0.2821888934840175,0.20152818212151125,0.2727902283396563,0.2667967498146135,0.23315046229179506,0.2843321746587899,0.23276022070455737
BPCL,0.4527265527651761,0.4772353580784939,0.16847631163192472,0.23256297277583263,0.22892519299083694,0.25280884997581676,0.3582976935329195,0.2886289404829101,0.4737199107588584,0.25197232494169863,1.0,0.05583311294270332,0.06351102650003655,0.6029325103848099,0.1771185654587545,0.23047464441022897,0.34778140444102196,0.1820909313264927,0.23424593397032353,0.17865350357759283,0.24633363758999027,0.3582210612153088,0.014328699851476273,0.2180828246146972,0.35865862904575707,0.14578006783477712,0.19934797056580272,0.388070710216151,0.14865026328566866,0.46361235445730126,0.27297356303426223,0.2706784403784786,0.0957537599538023,0.5583899512841957,0.6045890330306638,0.5216207953928332,0.47516657090365105,0.23680855455033378,0.5065761177074882,0.3899728273513967,0.20671212693159297,0.19939981214837332,0.4390383312974026,0.4797147556370626,0.21203653637919523,0.2177117218372707,0.2791521441995384,0.22944934567494252,0.4010184632078056,0.25387915411689954
BRITANNIA,0.31792466693508875,0.34626776943052534,0.27820108113732456,0.5220012584282836,0.16304261349841695,0.2303035352404412,0.2224850990349836,0.24182569718649805,0.2795619995259943,0.10532005901081598,0.05583311294270332,1.0,0.1905014694718348,0.1855292418299443,0.19653197687196464,0.1649896098407757,0.3078017596029306,0.2991018248829879,0.21660735419170904,-0.08685733627279753,0.27200602554555325,0.2859070091494817,0.5151297719531474,0.18455426583191756,0.22185526616239606,0.2244957561632262,0.45655679360147716,0.3172972234325056,0.3430167449283964,0.2503304497870958,0.16190107516615154,0.10264240552458494,0.5892927995218922,0.2618158728147381,0.09085863320027412,0.1385420797841165,0.26328069648738356,0.09591273779783772,0.17803987664070445,0.13033323322427162,0.226990758042182,0.5254009566741874,0.2411522213914591,0.22201619439465267,0.2747002812300929,0.21497609358744094,0.15484541816989583,0.10644714017386873,0.3888986691877869,0.3302582710671309
